Record Id,Deal Name.id,Deal Name,Stage,Stage Duration (Calendar Days),Modified By.id,Modified By,Modified Time,Amount,Probability (%),Expected Revenue,Closing Date,Last Activity Time,Moved To
zcrm_6221978000088112541,zcrm_6221978000085340092,Lead Advisor (Seattle) The Retirement Solution,Intake Meeting Needed,0,zcrm_6221978000000914023,Steve Perry,2025-05-22 14:47:51,,80,,2025-05-13,2025-05-22 20:08:50,Intake Meeting Scheduled
zcrm_6221978000088112611,zcrm_6221978000088112609,"Service Advisor (San Jose, CA) Heckman Financial",Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-05-22 15:55:45,,33,,2025-05-22,2025-05-22 19:51:35,Meetings Completed
zcrm_6221978000088124044,zcrm_6221978000088124042,CPA (Arkansas) Mach 1 Financial Group,Meetings Completed,2,zcrm_6221978000000914023,Steve Perry,2025-05-20 17:42:50,,36,,2025-05-20,2025-05-22 20:10:09,Deferred
zcrm_6221978000088124098,zcrm_6221978000088112609,"Service Advisor (San Jose, CA) Heckman Financial",Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-05-22 19:51:35,,36,,2025-05-22,2025-05-22 19:55:30,Awaiting Contract Signature
zcrm_6221978000088124163,zcrm_6221978000088112609,"Service Advisor (San Jose, CA) Heckman Financial",Awaiting Contract Signature,11,zcrm_6221978000000914023,Steve Perry,2025-05-22 19:55:30,,50,,2025-05-22,2025-06-02 14:40:18,Awaiting Deposit Payment
zcrm_6221978000088124192,zcrm_6221978000085340092,Lead Advisor (Seattle) The Retirement Solution,Intake Meeting Scheduled,5,zcrm_6221978000000914023,Steve Perry,2025-05-22 20:08:50,,85,,2025-05-13,2025-05-27 14:46:19,Closed Won
zcrm_6221978000088124207,zcrm_6221978000085778048,Advisor (Connecticut) Apricity Advisors,Meetings Completed,13,zcrm_6221978000000914023,Steve Perry,2025-05-22 20:09:14,,36,,2025-05-19,2025-06-04 12:43:54,Awaiting Contract Signature
zcrm_6221978000088124222,zcrm_6221978000085340037,Advisor (Indiana) Runestad Financial,Closed Lost,26,zcrm_6221978000000914023,Steve Perry,2025-05-22 20:09:31,,0,,2025-05-09,2025-06-17 20:51:42,Awaiting Contract Signature
zcrm_6221978000088124245,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Deferred,64,zcrm_6221978000000914023,Steve Perry,2025-05-22 20:10:02,,10,,2025-04-01,2025-07-25 13:22:25,Meeting Booked
zcrm_6221978000088124260,zcrm_6221978000088124042,CPA (Arkansas) Mach 1 Financial Group,Deferred,41,zcrm_6221978000000914023,Steve Perry,2025-05-22 20:10:09,,10,,2025-05-20,2025-07-02 10:06:08,Meetings Completed
zcrm_6221978000088364001,zcrm_6221978000087503065,Bravo Victor Venture Capital,Closed Lost,,zcrm_6221978000072663019,Steven Marple,2025-05-23 11:33:29,,0,,2025-05-23,2025-05-23 11:33:29,
zcrm_6221978000088408001,zcrm_6221978000087004042,Lead Advisor (Dallas) Prestige Wealth Management,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-05-23 14:20:05,,10,,2025-07-07,2025-05-23 14:20:05,
zcrm_6221978000088464061,zcrm_6221978000088464059,Associate Financial Advisor | Bergenn Financial Group,Meeting Booked,3,zcrm_6221978000072663019,Steven Marple,2025-05-26 11:33:06,,33,,2025-05-31,2025-05-29 12:53:57,Meetings Completed
zcrm_6221978000088719076,zcrm_6221978000088719074,Advisor (Minneapolis) Clearpath Wealth Advisors,Engaged,16,zcrm_6221978000044268128,Queency Carinosa,2025-05-27 10:53:04,,6,,2025-06-04,2025-06-12 12:20:21,Deferred
zcrm_6221978000088719150,zcrm_6221978000088719148,"Lead Advisor (Atlanta, GA) Three Bridges Financial Group",Engaged,57,zcrm_6221978000044268128,Queency Carinosa,2025-05-27 11:01:07,,6,,2025-06-04,2025-07-23 11:49:47,Deferred
zcrm_6221978000088748200,zcrm_6221978000085340092,Lead Advisor (Seattle) The Retirement Solution,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-05-27 14:46:19,,100,,2025-05-13,2025-05-27 14:46:19,
zcrm_6221978000088800030,zcrm_6221978000087493105,"Lead Advisor (Sacramento, CA) Brightlake Wealth",Awaiting Deposit Payment,0,zcrm_6221978000000914023,Steve Perry,2025-05-27 20:15:19,,70,,2025-05-16,2025-05-27 20:15:21,Intake Meeting Needed
zcrm_6221978000088800045,zcrm_6221978000087493105,"Lead Advisor (Sacramento, CA) Brightlake Wealth",Intake Meeting Needed,8,zcrm_6221978000000914023,Steve Perry,2025-05-27 20:15:21,,80,,2025-05-16,2025-06-04 11:15:37,Closed Won
zcrm_6221978000088882056,zcrm_6221978000088882054,"CPA (Charleston, SC) Curran Financial Partners",Meeting Booked,15,zcrm_6221978000044268128,Queency Carinosa,2025-05-28 10:39:40,,33,,2025-05-28,2025-06-12 12:14:14,Deferred
zcrm_6221978000088882118,zcrm_6221978000088882116,Financial Advisor (California) SteelPeak Advisors,Meetings Completed,,zcrm_6221978000044268128,Queency Carinosa,2025-05-28 10:48:37,,36,,2025-05-22,2025-05-28 10:48:37,
zcrm_6221978000088882180,zcrm_6221978000088882178,"Financial Advisor (Minneapolis, MN) Cedrus Wealth Group",Deferred,48,zcrm_6221978000044268128,Queency Carinosa,2025-05-28 10:56:39,,10,,2025-05-28,2025-07-15 12:50:08,Meetings Completed
zcrm_6221978000088882242,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Meeting Booked,0,zcrm_6221978000044268128,Queency Carinosa,2025-05-28 11:02:25,,33,,2025-05-28,2025-05-28 14:44:05,Meetings Completed
zcrm_6221978000088882316,zcrm_6221978000088882314,Financial Advisor (National) Merit Financial Advisors,Meeting Booked,15,zcrm_6221978000044268128,Queency Carinosa,2025-05-28 11:14:30,,33,,2025-05-29,2025-06-12 12:13:54,Meetings Completed
zcrm_6221978000088882385,zcrm_6221978000088882383,Financial Advisor (South Carolina) Dillard Financial Solutions,Meeting Booked,15,zcrm_6221978000044268128,Queency Carinosa,2025-05-28 11:28:15,,33,,2025-06-05,2025-06-12 11:23:09,Meetings Completed
zcrm_6221978000089018020,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-05-28 14:44:05,,36,,2025-05-28,2025-05-28 14:44:07,Awaiting Contract Signature
zcrm_6221978000089018035,zcrm_6221978000088882240,Lead Advisor (National) EA Buck,Awaiting Contract Signature,29,zcrm_6221978000000914023,Steve Perry,2025-05-28 14:44:07,,50,,2025-05-28,2025-06-26 13:50:55,Awaiting Deposit Payment
zcrm_6221978000089018079,zcrm_6221978000084154047,"Financial Advisor/ Dublin, OH / The Pension Group",Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-05-28 15:21:44,,33,,2025-05-31,2025-05-28 16:39:59,Awaiting Contract Signature
zcrm_6221978000089018150,zcrm_6221978000084154047,"Financial Advisor/ Dublin, OH / The Pension Group",Awaiting Contract Signature,20,zcrm_6221978000000914023,Steve Perry,2025-05-28 16:39:59,,50,,2025-05-28,2025-06-17 16:22:40,Awaiting Deposit Payment
zcrm_6221978000089181001,zcrm_6221978000088464059,Associate Financial Advisor | Bergenn Financial Group,Meetings Completed,12,zcrm_6221978000072663019,Steven Marple,2025-05-29 12:53:57,,36,,2025-05-31,2025-06-10 18:13:58,Deferred
zcrm_6221978000089505176,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Lead,0,zcrm_6221978000044268128,Queency Carinosa,2025-06-02 12:25:48,,2,,2025-06-04,2025-06-02 12:30:02,Engaged
zcrm_6221978000089505207,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Engaged,2,zcrm_6221978000044268128,Queency Carinosa,2025-06-02 12:30:02,,6,,2025-06-04,2025-06-04 20:03:07,Meeting Booked
zcrm_6221978000089505683,zcrm_6221978000089505681,Advisor (Dallas) Interlinc Financial Planning,Lead,1,zcrm_6221978000044268128,Queency Carinosa,2025-06-02 19:51:37,,2,,2025-06-10,2025-06-03 19:59:05,Engaged
zcrm_6221978000089505728,zcrm_6221978000089505726,Wealth Advisor (National) Savvy Wealth,Lead,1,zcrm_6221978000044268128,Queency Carinosa,2025-06-02 20:03:09,,2,,2025-06-10,2025-06-03 20:02:33,Meeting Booked
zcrm_6221978000089547001,zcrm_6221978000088112609,"Service Advisor (San Jose, CA) Heckman Financial",Awaiting Deposit Payment,2,zcrm_6221978000000914023,Steve Perry,2025-06-02 14:40:18,,70,,2025-05-22,2025-06-04 13:06:00,Intake Meeting Needed
zcrm_6221978000089682044,zcrm_6221978000089682042,Advisor (South Florida) Abacus Capital Advisor,Lead,0,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 11:44:48,,2,,2025-06-10,2025-06-03 20:10:06,Meetings Completed
zcrm_6221978000089682106,zcrm_6221978000089682104,"Advisor (San Francisco, CA) FIG Capital",Lead,0,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 12:00:02,,2,,2025-06-10,2025-06-03 20:13:15,Engaged
zcrm_6221978000089682168,zcrm_6221978000089682166,Client Service Lead (Connecticut) Tailored Wealth,Meeting Booked,7,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 12:13:34,,33,,2025-06-04,2025-06-10 18:17:59,Deferred
zcrm_6221978000089726044,zcrm_6221978000089505681,Advisor (Dallas) Interlinc Financial Planning,Engaged,15,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 19:59:05,,6,,2025-06-10,2025-06-18 11:50:03,Deferred
zcrm_6221978000089726077,zcrm_6221978000089505726,Wealth Advisor (National) Savvy Wealth,Meeting Booked,7,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 20:02:33,,33,,2025-06-10,2025-06-10 21:19:28,Deferred
zcrm_6221978000089726118,zcrm_6221978000089682042,Advisor (South Florida) Abacus Capital Advisor,Meetings Completed,7,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 20:10:06,,36,,2025-06-10,2025-06-10 18:13:41,Closed Lost
zcrm_6221978000089726148,zcrm_6221978000089682104,"Advisor (San Francisco, CA) FIG Capital",Engaged,9,zcrm_6221978000044268128,Queency Carinosa,2025-06-03 20:13:15,,6,,2025-06-10,2025-06-12 12:19:08,Awaiting Deposit Payment
zcrm_6221978000089819152,zcrm_6221978000086883037,Advisor (Minneapolis) Guardian Resources,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-04 13:02:19,,70,,2025-05-13,2025-06-04 13:06:03,Intake Meeting Needed
zcrm_6221978000089819182,zcrm_6221978000088112609,"Service Advisor (San Jose, CA) Heckman Financial",Intake Meeting Needed,2,zcrm_6221978000000460001,Brandon Murphy,2025-06-04 13:06:00,,80,,2025-05-22,2025-06-06 14:32:40,Closed Won
zcrm_6221978000089819197,zcrm_6221978000086883037,Advisor (Minneapolis) Guardian Resources,Intake Meeting Needed,7,zcrm_6221978000000460001,Brandon Murphy,2025-06-04 13:06:03,,80,,2025-05-13,2025-06-11 12:56:58,Closed Won
zcrm_6221978000089871067,zcrm_6221978000087493105,"Lead Advisor (Sacramento, CA) Brightlake Wealth",Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-06-04 11:15:37,,100,,2025-05-14,2025-06-04 11:15:37,
zcrm_6221978000089886654,zcrm_6221978000089886652,Advisor (New Jersey) William Skillender Wealth Management,Engaged,8,zcrm_6221978000044268128,Queency Carinosa,2025-06-04 20:07:45,,6,,2025-06-06,2025-06-12 12:18:45,Deferred
zcrm_6221978000089898001,zcrm_6221978000085778048,Advisor (Connecticut) Apricity Advisors,Awaiting Contract Signature,26,zcrm_6221978000000914023,Steve Perry,2025-06-04 12:43:54,,50,,2025-05-19,2025-06-30 16:46:45,Awaiting Deposit Payment
zcrm_6221978000089898137,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-06-04 20:03:07,,33,,2025-06-03,2025-06-04 20:03:08,Meetings Completed
zcrm_6221978000089898152,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-06-04 20:03:08,,36,,2025-06-03,2025-06-04 20:03:10,Awaiting Contract Signature
zcrm_6221978000089898167,zcrm_6221978000089505174,Advisor (San Jose) NIM Retirement Group,Awaiting Contract Signature,15,zcrm_6221978000000914023,Steve Perry,2025-06-04 20:03:10,,50,,2025-06-03,2025-06-19 15:14:21,Awaiting Deposit Payment
zcrm_6221978000090239345,zcrm_6221978000088112609,"Service Advisor (San Jose, CA) Heckman Financial",Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-06-06 14:32:40,,100,,2025-05-22,2025-06-06 14:32:40,
zcrm_6221978000090317068,zcrm_6221978000090317066,Advisor (Colorado) Mountain Legacy Family Wealth Partners,Engaged,38,zcrm_6221978000044268128,Queency Carinosa,2025-06-06 13:45:49,,6,,2025-07-01,2025-07-14 13:27:31,Deferred
zcrm_6221978000090725019,zcrm_6221978000090725017,Nick Makriannis (Vermont) NLG,Awaiting Contract Signature,,zcrm_6221978000000914023,Steve Perry,2025-06-10 17:47:58,,50,,2025-06-10,2025-06-10 17:47:58,
zcrm_6221978000090725075,zcrm_6221978000089682042,Advisor (South Florida) Abacus Capital Advisor,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:13:41,,0,,2025-06-06,2025-06-10 18:13:41,
zcrm_6221978000090725092,zcrm_6221978000088464059,Associate Financial Advisor | Bergenn Financial Group,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:13:58,,10,,2025-05-31,2025-06-10 18:13:58,
zcrm_6221978000090725109,zcrm_6221978000090725107,Atlanta GA (Vermont) NLG,Awaiting Contract Signature,8,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:14:43,,50,,2025-06-10,2025-06-18 11:42:43,Closed Lost
zcrm_6221978000090725132,zcrm_6221978000078745042,"Project Manager/ Suwanee, GA/ Eastern Glass & Aluminum",Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:16:40,,0,,2025-04-10,2025-06-10 18:16:40,
zcrm_6221978000090725147,zcrm_6221978000077983042,"Project Mng/ Atlanta / Oakley Services, AMCON",Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:17:06,,0,,2025-03-24,2025-06-10 18:17:06,
zcrm_6221978000090725162,zcrm_6221978000080921097,"Financial Advisor (Kentucky) Legato Financial Group, Inc",Meetings Completed,1,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:17:22,,36,,2025-04-08,2025-06-11 14:40:47,Deferred
zcrm_6221978000090725177,zcrm_6221978000089682166,Client Service Lead (Connecticut) Tailored Wealth,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-06-10 18:17:59,,10,,2025-08-21,2025-06-10 18:17:59,
zcrm_6221978000090725254,zcrm_6221978000084435039,Lead Advisor (Phoenix) Strategy Financial,Meeting Booked,2,zcrm_6221978000000914023,Steve Perry,2025-06-10 21:19:10,,33,,2025-04-25,2025-06-12 18:31:18,Awaiting Contract Signature
zcrm_6221978000090725269,zcrm_6221978000089505726,Wealth Advisor (National) Savvy Wealth,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-06-10 21:19:28,,10,,2025-07-01,2025-06-10 21:19:28,
zcrm_6221978000090853025,zcrm_6221978000086883037,Advisor (Minneapolis) Guardian Resources,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-06-11 12:56:58,,100,,2025-06-11,2025-06-11 12:56:58,
zcrm_6221978000090867001,zcrm_6221978000080921097,"Financial Advisor (Kentucky) Legato Financial Group, Inc",Deferred,36,zcrm_6221978000000914023,Steve Perry,2025-06-11 14:40:47,,10,,2025-04-08,2025-07-17 14:27:31,Meetings Completed
zcrm_6221978000090869182,zcrm_6221978000090869180,"Advisor (Detroit,MI)  LoVasco",Engaged,7,zcrm_6221978000044268128,Queency Carinosa,2025-06-11 16:00:08,,6,,2025-06-13,2025-06-18 11:48:15,Deferred
zcrm_6221978000090869244,zcrm_6221978000090869242,Advisor (Philadelphia) McAdam Financial,Engaged,8,zcrm_6221978000044268128,Queency Carinosa,2025-06-11 16:07:34,,6,,2025-06-13,2025-06-19 10:59:27,Meeting Booked
zcrm_6221978000090941137,zcrm_6221978000085199030,Chapin Davis Investments,Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:47:11,,0,,2025-05-31,2025-06-12 11:47:11,
zcrm_6221978000090941156,zcrm_6221978000084395018,Old Ironsides Energy | Holdco,Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:49:51,,0,,2025-06-30,2025-06-12 11:49:51,
zcrm_6221978000090941184,zcrm_6221978000084392041,Red Cedar Investment Management,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:51:38,,10,,2025-05-27,2025-06-12 11:51:38,
zcrm_6221978000090941199,zcrm_6221978000046521296,Cx Institutional Recruiting,Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:52:11,,0,,2024-11-21,2025-06-12 11:52:11,
zcrm_6221978000090941238,zcrm_6221978000012167682,"New Biz - Tci Wealth Advisors, Inc. Tucson",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:57:59,,10,,2024-12-31,2025-06-12 11:57:59,
zcrm_6221978000090941253,zcrm_6221978000039057292,JFS Wealth Advisors,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:59:37,,10,,2024-10-31,2025-06-12 11:59:37,
zcrm_6221978000090941269,zcrm_6221978000012167643,"New Biz - Royal Fund Management, Llc Austin",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 11:59:58,,10,,2024-12-31,2025-06-12 11:59:58,
zcrm_6221978000090941284,zcrm_6221978000046011257,David Vaughan Investments Recruiting,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:00:24,,10,,2024-11-20,2025-06-12 12:00:24,
zcrm_6221978000090941303,zcrm_6221978000085592042,Financial Advisor/ Oklahoma / http://bluecrest Financial Alliances,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:02:03,,10,,2025-05-31,2025-06-12 12:02:03,
zcrm_6221978000090941345,zcrm_6221978000012166596,"New Biz - Orion Portfolio Solutions, Llc Omaha",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:04:53,,10,,2024-12-31,2025-06-12 12:04:53,
zcrm_6221978000090941360,zcrm_6221978000012166392,"New Biz - Moran Wealth Management, Llc Naples",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:05:01,,10,,2024-12-31,2025-06-12 12:05:01,
zcrm_6221978000090941375,zcrm_6221978000012167667,"New Biz - Sound Income Strategies, Llc Richmond",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:05:07,,10,,2024-12-31,2025-06-12 12:05:07,
zcrm_6221978000090941418,zcrm_6221978000081458203,"Showroom/Operations Admin (Eagan, MN) Granite Planet",Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:10:45,,0,,2025-04-10,2025-06-12 12:10:45,
zcrm_6221978000090941448,zcrm_6221978000080921039,"Gold Wholesaler (Dallas) JM Bullion, Inc.",Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:11:36,,0,,2025-04-08,2025-06-12 12:11:36,
zcrm_6221978000090941490,zcrm_6221978000088882314,Financial Advisor (National) Merit Financial Advisors,Meetings Completed,6,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:13:54,,36,,2025-05-29,2025-06-18 11:44:39,Awaiting Contract Signature
zcrm_6221978000090941505,zcrm_6221978000088882054,"CPA (Charleston, SC) Curran Financial Partners",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:14:14,,10,,2025-05-28,2025-06-12 12:14:14,
zcrm_6221978000090941540,zcrm_6221978000089886652,Advisor (New Jersey) William Skillender Wealth Management,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:18:45,,10,,2025-06-06,2025-06-12 12:18:45,
zcrm_6221978000090941555,zcrm_6221978000089682104,"Advisor (San Francisco, CA) FIG Capital",Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:19:08,,70,,2025-07-01,2025-06-12 12:19:35,Closed Lost
zcrm_6221978000090941570,zcrm_6221978000089682104,"Advisor (San Francisco, CA) FIG Capital",Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:19:35,,0,,2025-07-01,2025-06-12 12:19:35,
zcrm_6221978000090941585,zcrm_6221978000088719074,Advisor (Minneapolis) Clearpath Wealth Advisors,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:20:21,,10,,2025-06-04,2025-06-12 12:20:21,
zcrm_6221978000090941600,zcrm_6221978000086163199,Various Positions (Pensecola) Swan Capital,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:20:44,,10,,2025-05-24,2025-06-12 12:20:44,
zcrm_6221978000090941615,zcrm_6221978000044278160,HJ Sims,Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:21:39,,0,,2024-11-21,2025-06-12 12:21:39,
zcrm_6221978000090941630,zcrm_6221978000031269142,Punch & Associates Edina,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 12:22:04,,10,,2024-12-31,2025-06-12 12:22:04,
zcrm_6221978000090941681,zcrm_6221978000091001034,"Executive Liason (Myrtle Beach, SC) Lock and Gain Retirement Solutions",Awaiting Contract Signature,1,zcrm_6221978000000460001,Brandon Murphy,2025-06-12 17:20:34,,50,,2025-06-12,2025-06-13 12:17:53,Awaiting Deposit Payment
zcrm_6221978000090941765,zcrm_6221978000079813104,"Financial Advisor/ Nashville, TN/ Advisory DNA",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-13 10:14:24,,10,,2025-04-01,2025-06-13 10:14:24,
zcrm_6221978000090941780,zcrm_6221978000077002414,"Financial Advisor/ Stamford, CT / Digital Currency Group",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-13 10:14:37,,10,,2025-03-16,2025-06-13 10:14:37,
zcrm_6221978000090941795,zcrm_6221978000077002104,Financial Advisor/ Grand Rapids / LVZ Financial Planning,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-13 10:14:43,,10,,2025-03-16,2025-06-13 10:14:43,
zcrm_6221978000090941810,zcrm_6221978000076541153,Financial Advisor/ Grand Rapids / Fiduciary Financial Advisors,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-06-13 10:14:50,,10,,2025-03-13,2025-06-13 10:14:50,
zcrm_6221978000090941901,zcrm_6221978000091001034,"Executive Liason (Myrtle Beach, SC) Lock and Gain Retirement Solutions",Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-06-13 16:07:12,,100,,2025-06-13,2025-06-13 16:07:12,
zcrm_6221978000090979597,zcrm_6221978000090979595,"Advisor (Dallas, TX) Biltmore Financial",Engaged,5,zcrm_6221978000044268128,Queency Carinosa,2025-06-13 13:01:47,,6,,2025-06-16,2025-06-18 11:45:56,Deferred
zcrm_6221978000090979721,zcrm_6221978000090979719,"Advisor (Phoenix, AZ) Oxford Retirement",Deferred,,zcrm_6221978000044268128,Queency Carinosa,2025-06-13 13:15:56,,10,,2025-06-17,2025-06-13 13:15:56,
zcrm_6221978000090979783,zcrm_6221978000090979781,"Advisor (Overland Park, KS) Retirement Solutions Group",Engaged,5,zcrm_6221978000044268128,Queency Carinosa,2025-06-13 13:27:27,,6,,2025-06-16,2025-06-18 11:45:33,Awaiting Contract Signature
zcrm_6221978000090989021,zcrm_6221978000084634242,"Financial Advisor/ Dublin, OH /Evermay Wealth Management, LLC",Deferred,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:19:57,,10,,2025-08-31,2025-06-12 11:19:57,
zcrm_6221978000090989036,zcrm_6221978000088882383,Financial Advisor (South Carolina) Dillard Financial Solutions,Meetings Completed,1,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:23:09,,36,,2025-06-05,2025-06-13 12:17:49,Awaiting Deposit Payment
zcrm_6221978000090989160,zcrm_6221978000078842086,Columbus Texas RN,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:26:55,,0,,2025-05-06,2025-06-12 11:26:55,
zcrm_6221978000090989175,zcrm_6221978000076612038,Network Administrator,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:27:04,,0,,2026-05-31,2025-06-12 11:27:04,
zcrm_6221978000090989190,zcrm_6221978000076612185,Benefits Manager,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:27:10,,0,,2025-05-31,2025-06-12 11:27:10,
zcrm_6221978000090989205,zcrm_6221978000077038042,Central Texas Veterinary,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:27:16,,0,,2025-05-31,2025-06-12 11:27:16,
zcrm_6221978000090989220,zcrm_6221978000077038080,Kona Community Hospital,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:27:25,,0,,2025-05-05,2025-06-12 11:27:25,
zcrm_6221978000090989235,zcrm_6221978000077038193,Austin Sports Medicine,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:27:30,,0,,2025-05-05,2025-06-12 11:27:30,
zcrm_6221978000090989250,zcrm_6221978000077038255,MU Health- Allied Roles,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:27:36,,0,,2025-05-05,2025-06-12 11:27:36,
zcrm_6221978000090989304,zcrm_6221978000012164037,"Regional Director (Sheridan, WY) Frontier Asset Management",Past Client,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:29:26,,0,,2025-02-06,2025-06-12 11:29:26,
zcrm_6221978000090989319,zcrm_6221978000048197255,Client Services Representative Drake & Assoc,Past Client,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:29:38,,0,,2024-12-03,2025-06-12 11:29:38,
zcrm_6221978000090989334,zcrm_6221978000048197328,Managing Director Foster Klima,Past Client,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:29:47,,0,,2024-11-27,2025-06-12 11:29:47,
zcrm_6221978000090989349,zcrm_6221978000062146109,Managing Director Tampa Guardian,Past Client,,zcrm_6221978000000914023,Steve Perry,2025-06-12 11:30:01,,0,,2024-11-12,2025-06-12 11:30:01,
zcrm_6221978000091001036,zcrm_6221978000091001034,"Executive Liason (Myrtle Beach, SC) Lock and Gain Retirement Solutions",Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-06-12 15:48:14,,36,,2025-06-12,2025-06-12 17:20:34,Awaiting Contract Signature
zcrm_6221978000091001223,zcrm_6221978000084435039,Lead Advisor (Phoenix) Strategy Financial,Awaiting Contract Signature,18,zcrm_6221978000000914023,Steve Perry,2025-06-12 18:31:18,,50,,2025-04-25,2025-06-30 11:40:48,Intake Meeting Needed
zcrm_6221978000091077001,zcrm_6221978000088882383,Financial Advisor (South Carolina) Dillard Financial Solutions,Awaiting Deposit Payment,0,zcrm_6221978000000914023,Steve Perry,2025-06-13 12:17:49,,70,,2025-06-05,2025-06-13 12:17:51,Meetings Completed
zcrm_6221978000091077016,zcrm_6221978000088882383,Financial Advisor (South Carolina) Dillard Financial Solutions,Meetings Completed,26,zcrm_6221978000000914023,Steve Perry,2025-06-13 12:17:51,,36,,2025-06-05,2025-07-09 18:36:36,Closed Lost
zcrm_6221978000091077031,zcrm_6221978000091001034,"Executive Liason (Myrtle Beach, SC) Lock and Gain Retirement Solutions",Awaiting Deposit Payment,0,zcrm_6221978000000914023,Steve Perry,2025-06-13 12:17:53,,70,,2025-06-12,2025-06-13 16:07:12,Closed Won
